id,text,sentiment
9285,"Farg'onaga borish rejam buzildi, chiptalar bilan muammo bo'ldi, afsuslandim.",negative
9286,"😐 ℹ️ aviachiptalar haqida fikrlar turlicha, hozircha oddiy bo'ldi.",neutral
9287,"📌 Andijon haqida yangilik o'qidim, hech qanday o'zgarish sezilmadi.",neutral
9288,nogiron qilindi 😠,negative
9289,"seminar juda samarali o'tdi, professor tushuntirgan mavzu juda foydali bo'ldi, yoqib qoldi. 😁 😄",positive
9290,"bloger nimadir yozibdi, lekin men uchun info uchun ℹ️",neutral
9291,"shu hafta Farg'onaga bordim, hamma narsa yoqib qoldi. 😄",positive
9292,"🙄 🙄 Telegramda kofe haqida e'lon ko'rdim, hozircha faqat ma'lumot yig'ayapman, hech qanday o'zgarish sezilmadi.",neutral
9293,"kecha direktor bilan qisqa suhbatlashdim, shunchaki ma'lumot uchun. ℹ️",neutral
9294,"🤬 Xivaga borish rejam buzildi, chiptalar bilan muammo bo'ldi, hafsalam pir bo'ldi.",negative
9295,"kecha Farg'onaga bordim, hamma narsa kayfiyatim ko'tarildi. 😁 😁",positive
9296,"majlis juda samarali o'tdi, o'qituvchi tushuntirgan mavzu juda foydali bo'ldi, hayratda qoldim.",positive
9297,"ertaga Qo'qonda majlis bo'lib o'tdi, men faqat qatnashdim, hech qanday o'zgarish sezilmadi.",neutral
9298,juda yomon :(,negative
9299,"📌 iPhone 15 haqida fikrlar turlicha, hozircha hech qanday o'zgarish sezilmadi.",neutral
9300,bombaaa 🥰,positive
9301,"Yangi dastur ishga tushdi, hozircha hammasi yaxshi ishlayapti, hayratda qoldim. 😄",positive
9302,"😄 Yangi mijozlarga xizmat ko'rsatish ishga tushdi, hozircha hammasi yaxshi ishlayapti, hayratda qoldim.",positive
9303,"shu hafta Toshkentga bordim, hamma narsa yoqib qoldi.",positive
9304,"servis sifati yana tushib ketgan, umuman yoqmaydi 😡",negative
9305,🤩 =),positive
9306,"seminar juda samarali o'tdi, do'stim tushuntirgan mavzu juda foydali bo'ldi, mamnunman.",positive
9307,"bugungi futbol mavzusi zerikarli bo'ldi, qattiq hafsalam pir bo'ldi",negative
9308,"👍 ertaga Buxoroga bordim, hamma narsa yoqib qoldi.",positive
9309,"internet xizmati bo'yicha yangilanish chiqdi, lekin hozircha hech qanday o'zgarish sezilmadi.",neutral
9310,"😐 bugun Xivada imtihon bo'lib o'tdi, men faqat qatnashdim, oddiy bo'ldi.",neutral
9311,"seminar juda samarali o'tdi, direktor tushuntirgan mavzu juda foydali bo'ldi, mamnunman.",positive
9312,norm 🤔,neutral
9313,"😞 YouTubedagi reklamalar juda asabga tegayapti, hafsalam pir bo'ldi.",negative
9314,"😎 Yangi dastur ishga tushdi, hozircha hammasi yaxshi ishlayapti, mamnunman.",positive
9315,zo'r 🥰,positive
9316,"😎 🥰 imtihon juda samarali o'tdi, direktor tushuntirgan mavzu juda foydali bo'ldi, hayratda qoldim.",positive
9317,😡 :'(,negative
9318,"kommentlarda hammasi urush, umuman yoqmaydi 🤬",negative
9319,"noutbuk sotib oldim, narxi arzon emas, lekin sifati uchun hayratda qoldim.",positive
9320,,
9321,"imtihon juda samarali o'tdi, o'qituvchi tushuntirgan mavzu juda foydali bo'ldi, mamnunman. 👍 😄",positive
9322,"kuryer xizmati bo'yicha yangilanish chiqdi, lekin hozircha shunchaki ma'lumot uchun.",neutral
9323,"shu hafta Namanganga bordim, hamma narsa zo'r bo'ldi. 😁",positive
9324,"bugun Andijonga bordim, hamma narsa zo'r bo'ldi.",positive
9325,"ilova bo'yicha yangilanish chiqdi, lekin hozircha neytral qarayman.",neutral
9326,"uchrashuv juda samarali o'tdi, rahbar tushuntirgan mavzu juda foydali bo'ldi, kayfiyatim ko'tarildi. 👍 😎",positive
9327,"✨ shu hafta Xivaga bordim, hamma narsa yoqib qoldi.",positive
9328,"😡 Telegramdagi reklamalar juda asabga tegayapti, afsuslandim.",negative
9329,pulga achindim 😭,negative
9330,"ℹ️ kofe haqida fikrlar turlicha, hozircha neytral qarayman.",neutral
9331,"👍 konferensiya juda samarali o'tdi, do'stim tushuntirgan mavzu juda foydali bo'ldi, juda xursand bo'ldim.",positive
9332,"kommentlarni o'qidim, neytralman 📌",neutral
9333,"odamlar juda chiroyli tushuntiribdi, klass 😄",positive
9334,"Yangi kuryer xizmati ishga tushdi, hozircha hammasi yaxshi ishlayapti, hayratda qoldim. 🤩",positive
9335,"😶 Xiva haqida yangilik o'qidim, oddiy bo'ldi.",neutral
9336,"kelasi oy Namanganda dars bo'lib o'tdi, men faqat qatnashdim, shunchaki ma'lumot uchun. ℹ️ 🤔",neutral
9337,"😢 bugun Toshkentda bo'lgan imtihon menga umuman yoqmadi, hafsalam pir bo'ldi.",negative
9338,"Namangandagi sayohatim ajoyib o'tdi, xizmatlar hammasi darajasida, yoqib qoldi.",positive
9339,"Yangi telefon operatori ishga tushdi, hozircha hammasi yaxshi ishlayapti, mamnunman.",positive
9340,"post bo'yicha siyosat mavzusi zo'r chiqibdi, rosa yoqdi 😄",positive
9341,"Yangi mijozlarga xizmat ko'rsatish ishga tushdi, hozircha hammasi yaxshi ishlayapti, juda xursand bo'ldim.",positive
9342,"post sifati yana tushib ketgan, tavsiya etmayman 😞",negative
9343,"Yangi internet xizmati ishga tushdi, hozircha hammasi yaxshi ishlayapti, yoqib qoldi. 😁 😎",positive
9344,"Namangan haqida yangilik o'qidim, neytral qarayman. 😶",neutral
9345,"noutbuk sotib oldim, narxi arzon emas, lekin sifati uchun hayratda qoldim. 😁",positive
9346,"Facebookda yangi aviachiptalar haqida post ko'rdim, menga juda yoqdi, yoqib qoldi. 😁",positive
9347,"🥰 ertaga Toshkentga bordim, hamma narsa mamnunman.",positive
9348,:'( 👎 >:(,negative
9349,"kecha Toshkentda dars bo'lib o'tdi, men faqat qatnashdim, shunchaki ma'lumot uchun. 🙄",neutral
9350,"Facebookda iPhone 15 haqida e'lon ko'rdim, hozircha faqat ma'lumot yig'ayapman, shunchaki ma'lumot uchun. ℹ️",neutral
9351,"planshet haqida fikrlar turlicha, hozircha oddatdagidek. 🤔 😶",neutral
9352,"post bo'yicha yangiliklar postini ko'rdim, prosta savol 📌",neutral
9353,"ilova bo'yicha yangiliklar mavzusi zo'r chiqibdi, gap yo'q",positive
9354,"😍 kelasi oy Samarqandga bordim, hamma narsa hayratda qoldim.",positive
9355,"imtihon juda samarali o'tdi, dekan tushuntirgan mavzu juda foydali bo'ldi, hayratda qoldim.",positive
9356,"😍 aviachiptalar sotib oldim, narxi arzon emas, lekin sifati uchun hayratda qoldim.",positive
9357,"kommentlarda hammasi urush, umuman yoqmaydi 🤦‍♀️",negative
9358,"aviachiptalar sotib oldim, narxi arzon emas, lekin sifati uchun juda xursand bo'ldim. ✨",positive
9359,"o'tgan oy Toshkentda seminar bo'lib o'tdi, men faqat qatnashdim, oddiy bo'ldi. 🤔",neutral
9360,"💔 Buxoroga borish rejam buzildi, chiptalar bilan muammo bo'ldi, hafsalam pir bo'ldi.",negative
9361,"o'qib qo'ydim xolos, prosta savol ...",neutral
9362,"ertaga rahbar bilan qisqa suhbatlashdim, oddatdagidek. 😐 ℹ️",neutral
9363,"bank xizmati bilan muammo chiqdi, qo'llab-quvvatlash xizmati javob bermadi, umuman yoqmadi. 😡 😭",negative
9364,"😊 o'tgan oy Buxoroga bordim, hamma narsa mamnunman.",positive
9365,"👍 Yangi mijozlarga xizmat ko'rsatish ishga tushdi, hozircha hammasi yaxshi ishlayapti, kayfiyatim ko'tarildi.",positive
9366,"kuryer xizmati bilan muammo chiqdi, qo'llab-quvvatlash xizmati javob bermadi, umuman yoqmadi. 👎 👎",negative
9367,"Telegramda Samsung A55 haqida e'lon ko'rdim, hozircha faqat ma'lumot yig'ayapman, hech qanday o'zgarish sezilmadi. 🤔",neutral
9368,"📌 Telegramda kitob haqida e'lon ko'rdim, hozircha faqat ma'lumot yig'ayapman, shunchaki ma'lumot uchun.",neutral
9369,"bugungi video haqidagi siyosat videolari yoqdi, otliii 🥰",positive
9370,"odamlar umuman tushuntira olmadi, bekor ekan 😢",negative
9371,"YouTubeda yangi noutbuk haqida post ko'rdim, menga juda yoqdi, zo'r bo'ldi.",positive
9372,"Buxoroga borish rejam buzildi, chiptalar bilan muammo bo'ldi, xafa bo'ldim.",negative
9373,"ilova bilan muammo chiqdi, qo'llab-quvvatlash xizmati javob bermadi, xafa bo'ldim. 💔 😔",negative
9374,"bugungi telegram kanal haqidagi texnika videolari yoqdi, klass ❤️",positive
9375,"kelasi oy Andijonda seminar bo'lib o'tdi, men faqat qatnashdim, hech qanday o'zgarish sezilmadi. 🤔",neutral
9376,👎 😢,negative
9377,kulib qo'ydim xolos :|,neutral
9378,"🤔 Farg'ona haqida yangilik o'qidim, shunchaki ma'lumot uchun.",neutral
9379,"Twitterda Redmi Note 13 haqida e'lon ko'rdim, hozircha faqat ma'lumot yig'ayapman, shunchaki ma'lumot uchun.",neutral
9380,"YouTubeda iPhone 15 haqida e'lon ko'rdim, hozircha faqat ma'lumot yig'ayapman, oddatdagidek. 😶",neutral
9381,"😔 internet xizmati bilan muammo chiqdi, qo'llab-quvvatlash xizmati javob bermadi, juda jahlim chiqdi.",negative
9382,"Yangi mijozlarga xizmat ko'rsatish ishga tushdi, hozircha hammasi yaxshi ishlayapti, yoqib qoldi. ✨ 👍",positive
9383,"ertaga do'stim bilan qisqa suhbatlashdim, oddiy bo'ldi.",neutral
9384,"😎 Yangi telefon operatori ishga tushdi, hozircha hammasi yaxshi ishlayapti, zo'r bo'ldi.",positive
9385,"shu hafta Farg'onada bo'lgan majlis menga umuman yoqmadi, noroziman.",negative
9386,"konferensiya juda samarali o'tdi, direktor tushuntirgan mavzu juda foydali bo'ldi, mamnunman. 😍 😄",positive
9387,"😐 kelasi oy o'qituvchi bilan qisqa suhbatlashdim, hech qanday o'zgarish sezilmadi.",neutral
9388,"kelasi oy Andijonga bordim, hamma narsa yoqib qoldi.",positive
9389,bekor ekan :'(,negative
9390,"😭 hamkasbim va'da qilgan ishini bajarmadi, natijadan afsuslandim.",negative
9391,otliii 🔥,positive
9392,"konferensiya juda samarali o'tdi, dekan tushuntirgan mavzu juda foydali bo'ldi, mamnunman. 🥰",positive
9393,"Redmi Note 13 haqida fikrlar turlicha, hozircha neytral qarayman. 📌 🙄",neutral
9394,nogiron qilindi 😞,negative
9395,"o'tgan oy rahbar bilan qisqa suhbatlashdim, oddiy bo'ldi.",neutral
9396,"iPhone 15 sotib oldim, narxi arzon emas, lekin sifati uchun hayratda qoldim.",positive
9397,"🤩 Namangandagi sayohatim ajoyib o'tdi, xizmatlar hammasi darajasida, kayfiyatim ko'tarildi.",positive
9398,"iPhone 15 sotib oldim, narxi arzon emas, lekin sifati uchun yoqib qoldi. 🥰",positive
9399,"kecha Xivada bo'lgan seminar menga umuman yoqmadi, xafa bo'ldim. 👎",negative
9400,"telegram kanal bo'yicha talim mavzusi zo'r chiqibdi, zor",positive
9401,"bugungi blog mavzusi zerikarli bo'ldi, servis noldan ham past 💔",negative
9402,😍 ;) 👍,positive
9403,kommentlarni o'qib rostdan ham otliii 🤩,positive
9404,"o'qib qo'ydim xolos, shunchaki",neutral
9405,"konferensiya juda samarali o'tdi, direktor tushuntirgan mavzu juda foydali bo'ldi, kayfiyatim ko'tarildi. ✨",positive
9406,"bloger juda chiroyli tushuntiribdi, klass 🔥",positive
9407,"🙄 😐 ertaga Andijonda uchrashuv bo'lib o'tdi, men faqat qatnashdim, oddiy bo'ldi.",neutral
9408,"😄 👍 Qo'qondagi sayohatim ajoyib o'tdi, xizmatlar hammasi darajasida, mamnunman.",positive
9409,"internet sifati yana tushib ketgan, yoqmadi 😭",negative
9410,"seminar juda samarali o'tdi, o'qituvchi tushuntirgan mavzu juda foydali bo'ldi, kayfiyatim ko'tarildi. 🤩",positive
9411,"😞 Samarqandga borish rejam buzildi, chiptalar bilan muammo bo'ldi, noroziman.",negative
9412,"opa umuman tushuntira olmadi, aldashdi 🤦‍♂️",negative
9413,"o'tgan oy professor bilan qisqa suhbatlashdim, oddatdagidek. 😶",neutral
9414,"Redmi Note 13 sotib oldim, narxi arzon emas, lekin sifati uchun mamnunman. 🥰",positive
9415,"ℹ️ ertaga Buxoroda uchrashuv bo'lib o'tdi, men faqat qatnashdim, shunchaki ma'lumot uchun.",neutral
9416,"🙄 ilova bo'yicha yangilanish chiqdi, lekin hozircha oddiy bo'ldi.",neutral
9417,"bugun Samarqandda bo'lgan konferensiya menga umuman yoqmadi, juda jahlim chiqdi.",negative
9418,"post sifati yana tushib ketgan, umuman yoqmaydi 👎",negative
9419,"🥰 😊 Yangi telefon operatori ishga tushdi, hozircha hammasi yaxshi ishlayapti, hayratda qoldim.",positive
9420,"kecha Qo'qonga bordim, hamma narsa hayratda qoldim. 😊",positive
9421,"📌 bank xizmati bo'yicha yangilanish chiqdi, lekin hozircha hech qanday o'zgarish sezilmadi.",neutral
9422,"kelasi oy Qo'qonda uchrashuv bo'lib o'tdi, men faqat qatnashdim, neytral qarayman. 🤔",neutral
9423,"Twitterda kofe haqida e'lon ko'rdim, hozircha faqat ma'lumot yig'ayapman, oddiy bo'ldi.",neutral
9424,"o'tgan oy Toshkentda seminar bo'lib o'tdi, men faqat qatnashdim, hech qanday o'zgarish sezilmadi. 🙄",neutral
9425,"🙄 ertaga Andijonda imtihon bo'lib o'tdi, men faqat qatnashdim, oddiy bo'ldi.",neutral
9426,"iPhone 15 haqida fikrlar turlicha, hozircha hech qanday o'zgarish sezilmadi.",neutral
9427,"Yangi internet xizmati ishga tushdi, hozircha hammasi yaxshi ishlayapti, zo'r bo'ldi. 😎 🤩",positive
9428,"😍 Yangi kuryer xizmati ishga tushdi, hozircha hammasi yaxshi ishlayapti, kayfiyatim ko'tarildi.",positive
9429,:'( 😔 👎 =/,negative
9430,"📌 📌 ertaga Xivada majlis bo'lib o'tdi, men faqat qatnashdim, shunchaki ma'lumot uchun.",neutral
9431,gap yo'q 👍,positive
9432,"😁 konferensiya juda samarali o'tdi, direktor tushuntirgan mavzu juda foydali bo'ldi, yoqib qoldi.",positive
9433,"Farg'ona haqida yangilik o'qidim, oddatdagidek. 🙄 🤔",neutral
9434,"kecha dekan bilan qisqa suhbatlashdim, neytral qarayman. 📌",neutral
9435,"telegram kanal sifati yana tushib ketgan, bunday bo'lmasligi kerak edi 😞",negative
9436,"💔 😔 kuryer xizmati bilan muammo chiqdi, qo'llab-quvvatlash xizmati javob bermadi, afsuslandim.",negative
9437,"😶 bugun Samarqandda majlis bo'lib o'tdi, men faqat qatnashdim, oddatdagidek.",neutral
9438,"kelasi oy Xivada dars bo'lib o'tdi, men faqat qatnashdim, oddiy bo'ldi. ℹ️",neutral
9439,"😠 🤬 Facebookdagi reklamalar juda asabga tegayapti, umuman yoqmadi.",negative
9440,"Samsung A55 sotib oldim, narxi arzon emas, lekin sifati uchun yoqib qoldi. 😍 😊",positive
9441,"😄 ✨ seminar juda samarali o'tdi, professor tushuntirgan mavzu juda foydali bo'ldi, hayratda qoldim.",positive
9442,"kommentlarda hammasi urush, bekor ekan 😢",negative
9443,"Yangi mijozlarga xizmat ko'rsatish ishga tushdi, hozircha hammasi yaxshi ishlayapti, juda xursand bo'ldim. 😄",positive
9444,"bugungi dastur haqidagi texnika videolari yoqdi, chiqqan joyi yoqdi ✨",positive
9445,"Samarqand haqida yangilik o'qidim, oddatdagidek. ℹ️",neutral
9446,"kecha Samarqandga bordim, hamma narsa juda xursand bo'ldim.",positive
9447,😍 🔥,positive
9448,"ilova bilan muammo chiqdi, qo'llab-quvvatlash xizmati javob bermadi, noroziman. 👎",negative
9449,"video sifati yana tushib ketgan, aldashdi >:(",negative
9450,ko'rdim xolos :|,neutral
9451,😄 🤩,positive
9452,"dars juda samarali o'tdi, o'qituvchi tushuntirgan mavzu juda foydali bo'ldi, mamnunman.",positive
9453,"bloger umuman tushuntira olmadi, umuman yoqmaydi 😭",negative
9454,"oyin bo'yicha talim mavzusi zo'r chiqibdi, super 🔥",positive
9455,kontent yoqdi ;),positive
9456,"shu hafta professor bilan qisqa suhbatlashdim, hech qanday o'zgarish sezilmadi. 🤔",neutral
9457,"internet xizmati bo'yicha yangilanish chiqdi, lekin hozircha oddiy bo'ldi.",neutral
9458,"bugungi video haqidagi pul videolari yoqdi, menga yoqdi ✨",positive
9459,"👍 Yangi bank xizmati ishga tushdi, hozircha hammasi yaxshi ishlayapti, kayfiyatim ko'tarildi.",positive
9460,"Samarqandga borish rejam buzildi, chiptalar bilan muammo bo'ldi, juda jahlim chiqdi. 😔",negative
9461,"Instagramdagi reklamalar juda asabga tegayapti, noroziman. 😭",negative
9462,"oyin bo'yicha kino postini ko'rdim, hech narsa o'zgarmadi",neutral
9463,"😞 👎 Andijonga borish rejam buzildi, chiptalar bilan muammo bo'ldi, afsuslandim.",negative
9464,"seminar juda samarali o'tdi, dekan tushuntirgan mavzu juda foydali bo'ldi, juda xursand bo'ldim.",positive
9465,"ilova bo'yicha yangiliklar postini ko'rdim, kulib qo'ydim xolos 📌",neutral
9466,servis noldan ham past 😔,negative
9467,❤️ 🔥 ✨ 😁,positive
9468,"kelasi oy Samarqandga bordim, hamma narsa juda xursand bo'ldim.",positive
9469,"🥰 Yangi kuryer xizmati ishga tushdi, hozircha hammasi yaxshi ishlayapti, juda xursand bo'ldim.",positive
9470,;) 🔥 🔥 😎,positive
9471,🤬 >:( 😭,negative
9472,neytralman !?,neutral
9473,"Telegramda yangi kitob haqida post ko'rdim, menga juda yoqdi, mamnunman.",positive
9474,:),positive
9475,"Facebookda yangi kofe haqida post ko'rdim, menga juda yoqdi, juda xursand bo'ldim.",positive
9476,"uchrashuv juda samarali o'tdi, hamkasbim tushuntirgan mavzu juda foydali bo'ldi, yoqib qoldi. 😄",positive
9477,"konferensiya juda samarali o'tdi, o'qituvchi tushuntirgan mavzu juda foydali bo'ldi, mamnunman.",positive
9478,"kelasi oy direktor bilan qisqa suhbatlashdim, oddiy bo'ldi. 😶",neutral
9479,"kecha Buxoroga bordim, hamma narsa juda xursand bo'ldim.",positive
9480,"🤔 kelasi oy o'qituvchi bilan qisqa suhbatlashdim, shunchaki ma'lumot uchun.",neutral
9481,"kommentlarda hammasi urush, hech nima tushunmadim 🤦‍♂️",negative
9482,"ertaga Namanganda bo'lgan uchrashuv menga umuman yoqmadi, afsuslandim. 😭",negative
9483,"😊 seminar juda samarali o'tdi, rahbar tushuntirgan mavzu juda foydali bo'ldi, yoqib qoldi.",positive
9484,"ertaga Toshkentga bordim, hamma narsa yoqib qoldi.",positive
9485,"kecha Farg'onada majlis bo'lib o'tdi, men faqat qatnashdim, neytral qarayman.",neutral
9486,"post bo'yicha texnika postini ko'rdim, ok",neutral
9487,"ℹ️ 📌 kecha hamkasbim bilan qisqa suhbatlashdim, oddiy bo'ldi.",neutral
9488,"seminar juda samarali o'tdi, rahbar tushuntirgan mavzu juda foydali bo'ldi, hayratda qoldim. 🥰",positive
9489,😢 💔 😔 😢,negative
9490,kulib qo'ydim xolos ℹ️,neutral
9491,"opa juda chiroyli tushuntiribdi, otliii",positive
9492,"😁 Buxorodagi sayohatim ajoyib o'tdi, xizmatlar hammasi darajasida, mamnunman.",positive
9493,"😊 YouTubeda yangi Samsung A55 haqida post ko'rdim, menga juda yoqdi, mamnunman.",positive
9494,"💔 😭 hamkasbim va'da qilgan ishini bajarmadi, natijadan juda jahlim chiqdi.",negative
9495,"Samsung A55 sotib oldim, narxi arzon emas, lekin sifati uchun zo'r bo'ldi. 🤩 🥰",positive
9496,"telegram kanal sifati yana tushib ketgan, umidsizlik 😢",negative
9497,"aka umuman tushuntira olmadi, bekor ketdi hamma narsasi 😢",negative
9498,"majlis juda samarali o'tdi, rahbar tushuntirgan mavzu juda foydali bo'ldi, hayratda qoldim.",positive
9499,"Namangandagi sayohatim ajoyib o'tdi, xizmatlar hammasi darajasida, juda xursand bo'ldim. 😁 👍",positive
9500,"Redmi Note 13 haqida fikrlar turlicha, hozircha neytral qarayman.",neutral
9501,"🙄 Samsung A55 haqida fikrlar turlicha, hozircha hech qanday o'zgarish sezilmadi.",neutral
9502,"Instagramdagi reklamalar juda asabga tegayapti, juda jahlim chiqdi.",negative
9503,"Namangandagi sayohatim ajoyib o'tdi, xizmatlar hammasi darajasida, kayfiyatim ko'tarildi. 🥰",positive
9504,"Namanganga borish rejam buzildi, chiptalar bilan muammo bo'ldi, umuman yoqmadi.",negative
9505,"🥰 😄 o'tgan oy Andijonga bordim, hamma narsa zo'r bo'ldi.",positive
9506,"Telegramdagi reklamalar juda asabga tegayapti, xafa bo'ldim.",negative
9507,"😍 😄 Facebookda yangi kitob haqida post ko'rdim, menga juda yoqdi, mamnunman.",positive
9508,"ilova bo'yicha talim mavzusi zo'r chiqibdi, chiqqan joyi yoqdi 😍",positive
9509,"kommentlarni o'qidim, info uchun ✍️",neutral
9510,"bugungi dastur haqidagi talim videolari yoqdi, super 😎",positive
9511,"imtihon juda samarali o'tdi, o'qituvchi tushuntirgan mavzu juda foydali bo'ldi, hayratda qoldim. 😄 😍",positive
9512,"Telegramdagi reklamalar juda asabga tegayapti, xafa bo'ldim. 😭",negative
9513,"😄 Namangandagi sayohatim ajoyib o'tdi, xizmatlar hammasi darajasida, zo'r bo'ldi.",positive
